,name,company,year,kms_driven,fuel_type,Price
2209,Mahindra Bolero SLX,Mahindra,2009,120000,Diesel,550000
2210,Mahindra Bolero SLX,Mahindra,2011,200000,Diesel,550000
2211,Mahindra Bolero SLX,Mahindra,2011,239451,Diesel,550000
2212,Mahindra Bolero SLX,Mahindra,2011,5000,Diesel,550000
2213,Mahindra Bolero SLX,Mahindra,2008,200000,Diesel,550000
2214,Mahindra Bolero VLX,Mahindra,2011,100000,Diesel,550000
2215,Mahindra Bolero XL,Mahindra,2007,120000,Diesel,550000
2216,Mahindra Bolero ZLX,Mahindra,2003,132478,Diesel,550000
2217,Mahindra KUV 100,Mahindra,2018,31000,Diesel,550000
2218,Mahindra KUV 100,Mahindra,2020,44665,Diesel,550000
2219,Mahindra KUV 100,Mahindra,2016,62000,Diesel,550000
2220,Mahindra KUV 100,Mahindra,2017,30000,Diesel,550000
2221,Mahindra KUV 100,Mahindra,2020,60000,Diesel,550000
2222,Mahindra KUV 100,Mahindra,2018,30000,Diesel,550000
2223,Mahindra KUV 100,Mahindra,2017,40000,Diesel,550000
2224,Mahindra KUV 100,Mahindra,2018,51492,Petrol,550000
2225,Mahindra KUV 100,Mahindra,2019,25000,Petrol,550000
2226,Mahindra KUV 100,Mahindra,2018,15000,Petrol,550000
2227,Mahindra KUV 100,Mahindra,2018,20000,Petrol,550000
2228,Mahindra KUV 100,Mahindra,2018,19700,Petrol,550000
2229,Mahindra KUV 100,Mahindra,2018,21000,Petrol,550000
2230,Mahindra KUV 100,Mahindra,2018,6000,Petrol,550000
2231,Mahindra KUV 100,Mahindra,2018,6000,Petrol,550000
2232,Mahindra KUV 100,Mahindra,2018,10500,Petrol,550000
2233,Mahindra KUV 100,Mahindra,2018,60000,Petrol,550000
2234,Mahindra KUV 100,Mahindra,2017,120000,Diesel,550000
2235,Mahindra KUV 100,Mahindra,2016,100000,Diesel,550000
2236,Mahindra KUV 100,Mahindra,2016,35000,Diesel,550000
2237,Mahindra KUV 100,Mahindra,2017,50000,Diesel,550000
2238,Mahindra KUV 100,Mahindra,2016,130000,Diesel,550000
2239,Mahindra KUV 100,Mahindra,2017,50000,Diesel,550000
2240,Mahindra KUV 100,Mahindra,2016,80000,Diesel,550000
2241,Mahindra KUV 100,Mahindra,2016,70000,Diesel,550000
2242,Mahindra KUV 100,Mahindra,2016,100000,Diesel,550000
2243,Mahindra KUV 100,Mahindra,2017,80000,Diesel,550000
2244,Mahindra KUV 100,Mahindra,2016,50000,Diesel,550000
2245,Mahindra KUV 100,Mahindra,2016,49600,Diesel,550000
2246,Mahindra KUV 100,Mahindra,2017,35000,Diesel,550000
2247,Mahindra KUV 100,Mahindra,2016,55000,Diesel,550000
2248,Mahindra KUV 100,Mahindra,2016,120000,Diesel,550000
2249,Mahindra KUV 100,Mahindra,2016,40000,Petrol,550000
2250,Mahindra KUV 100,Mahindra,2016,20000,Petrol,550000
2251,Mahindra KUV 100,Mahindra,2017,32000,Petrol,550000
2252,Mahindra KUV 100,Mahindra,2017,29000,Petrol,550000
2253,Mahindra KUV 100,Mahindra,2016,100000,Petrol,550000
2254,Mahindra KUV 100,Mahindra,2017,5000,Petrol,550000
2255,Mahindra KUV 100,Mahindra,2016,14000,Petrol,550000
2256,Mahindra KUV 100,Mahindra,2016,15000,Petrol,550000
2257,Mahindra KUV 100,Mahindra,2016,110000,Petrol,550000
2258,Mahindra KUV 100,Mahindra,2016,40000,Petrol,550000
2259,Mahindra KUV 100,Mahindra,2016,100000,Petrol,550000
2260,Mahindra KUV 100,Mahindra,2017,59000,Petrol,550000
2261,Mahindra KUV 100,Mahindra,2017,20000,Petrol,550000
2262,Mahindra Logan Diesel,Mahindra,2011,190000,Diesel,550000
2263,Mahindra Logan Diesel,Mahindra,2011,105000,Diesel,550000
2264,Mahindra Logan Petrol,Mahindra,2010,120000,Petrol,550000
2265,Mahindra Marazzo M2,Mahindra,2019,30000,Diesel,550000
2266,Mahindra Marazzo M2,Mahindra,2019,17000,Diesel,550000
2267,Mahindra Marazzo M2,Mahindra,2019,23000,Diesel,550000
2268,Mahindra Marazzo M2,Mahindra,2019,40000,Diesel,550000
2269,Mahindra Marazzo M2,Mahindra,2019,8600,Diesel,550000
2270,Mahindra Marazzo M6,Mahindra,2018,50000,Diesel,550000
2271,Mahindra Marazzo M6,Mahindra,2019,40000,Diesel,550000
2272,Mahindra Marazzo M6,Mahindra,2018,35000,Diesel,550000
2273,Mahindra Marazzo M8,Mahindra,2019,5000,Diesel,550000
2274,Mahindra Marazzo M8,Mahindra,2019,5000,Diesel,550000
2275,Mahindra Marazzo M8,Mahindra,2019,5000,Diesel,550000
2276,Mahindra Marazzo M8,Mahindra,2019,10000,Diesel,550000
2277,Mahindra Marazzo M8,Mahindra,2019,10000,Diesel,550000
2278,Mahindra NuvoSport N8,Mahindra,2016,100000,Diesel,550000
2279,Mahindra NuvoSport N8,Mahindra,2016,130000,Diesel,549000
2280,Mahindra NuvoSport N8,Mahindra,2016,50000,Diesel,549000
2281,Mahindra NuvoSport N8,Mahindra,2017,60000,Diesel,549000
2282,Mahindra Quanto C2,Mahindra,2013,52000,Diesel,545000
2283,Mahindra Quanto C4,Mahindra,2016,30000,Diesel,545000
2284,Mahindra Quanto C4,Mahindra,2013,110000,Diesel,545000
2285,Mahindra Quanto C6,Mahindra,2012,70000,Diesel,545000
2286,Mahindra Quanto C6,Mahindra,2013,90000,Diesel,545000
2287,Mahindra Quanto C6,Mahindra,2013,40000,Diesel,545000
2288,Mahindra Quanto C8,Mahindra,2013,120000,Diesel,545000
2289,Mahindra Quanto C8,Mahindra,2012,210000,Diesel,545000
2290,Mahindra Renault Logan,Mahindra,2009,120000,Petrol,541000
2291,Mahindra Renault Logan,Mahindra,2009,176000,Diesel,540000
2292,Mahindra Renault Logan,Mahindra,2009,120000,Diesel,540000
2293,Mahindra Renault Logan,Mahindra,2007,120000,Diesel,540000
2294,Mahindra Renault Logan,Mahindra,2007,187000,Diesel,540000
2295,Mahindra Renault Logan,Mahindra,2007,99000,Diesel,540000
2296,Mahindra Scorpio 1.99,Mahindra,2016,100000,Diesel,540000
2297,Mahindra Scorpio 1.99,Mahindra,2017,50000,Diesel,540000
2298,Mahindra Scorpio 1.99,Mahindra,2015,120000,Diesel,540000
2299,Mahindra Scorpio 1.99,Mahindra,2014,110000,Diesel,540000
2300,Mahindra Scorpio 1.99,Mahindra,2017,95000,Diesel,540000
2301,Mahindra Scorpio 1.99,Mahindra,2008,78000,Diesel,540000
2302,Mahindra Scorpio 1.99,Mahindra,2016,60000,Diesel,540000
2303,Mahindra Scorpio 1.99,Mahindra,2016,112000,Diesel,540000
2304,Mahindra Scorpio 1.99,Mahindra,2008,78000,Diesel,540000
2305,Mahindra Scorpio 1.99,Mahindra,2016,67000,Diesel,540000
2306,Mahindra Scorpio 1.99,Mahindra,2015,35000,Diesel,540000
2307,Mahindra Scorpio 1.99,Mahindra,2015,70000,Diesel,540000
2308,Mahindra Scorpio 1.99,Mahindra,2016,70000,Diesel,540000
2309,Mahindra Scorpio 1.99,Mahindra,2016,70000,Diesel,540000
2310,Mahindra Scorpio 1.99,Mahindra,2015,70000,Diesel,540000
2311,Mahindra Scorpio 1.99,Mahindra,2015,150000,Diesel,540000
2312,Mahindra Scorpio 1.99,Mahindra,2015,57000,Diesel,540000
2313,Mahindra Scorpio 1.99,Mahindra,2016,58000,Diesel,540000
2314,Mahindra Scorpio 1.99,Mahindra,2015,60000,Diesel,540000
2315,Mahindra Scorpio 1.99,Mahindra,2015,60000,Diesel,539000
2316,Mahindra Scorpio 1.99,Mahindra,2015,70000,Diesel,537000
2317,Mahindra Scorpio 1.99,Mahindra,2015,70000,Diesel,535000
2318,Mahindra Scorpio 1.99,Mahindra,2016,50000,Diesel,535000
2319,Mahindra Scorpio 2.6,Mahindra,2003,98000,Diesel,535000
2320,Mahindra Scorpio 2.6,Mahindra,2006,120000,Diesel,535000
2321,Mahindra Scorpio 2.6,Mahindra,2005,200000,Diesel,535000
2322,Mahindra Scorpio 2.6,Mahindra,2006,90000,Diesel,535000
2323,Mahindra Scorpio 2.6,Mahindra,2011,70000,Diesel,535000
2324,Mahindra Scorpio 2.6,Mahindra,2006,90000,Diesel,535000
2325,Mahindra Scorpio 2.6,Mahindra,2003,120000,Diesel,535000
2326,Mahindra Scorpio 2.6,Mahindra,2006,80000,Diesel,535000
2327,Mahindra Scorpio 2.6,Mahindra,2004,100000,Diesel,535000
2328,Mahindra Scorpio 2.6,Mahindra,2003,157138,Diesel,535000
2329,Mahindra Scorpio 2.6,Mahindra,2003,120000,Diesel,535000
2330,Mahindra Scorpio 2.6,Mahindra,2006,120000,Diesel,535000
2331,Mahindra Scorpio 2.6,Mahindra,2007,110000,Diesel,535000
2332,Mahindra Scorpio 2.6,Mahindra,2008,110000,Diesel,535000
2333,Mahindra Scorpio 2.6,Mahindra,2006,185000,Diesel,532000
2334,Mahindra Scorpio 2.6,Mahindra,2008,100000,Diesel,531000
2335,Mahindra Scorpio 2006-2009,Mahindra,2008,112000,Diesel,530000
2336,Mahindra Scorpio 2006-2009,Mahindra,2007,152000,Diesel,530000
2337,Mahindra Scorpio 2006-2009,Mahindra,2009,120000,Diesel,530000
2338,Mahindra Scorpio 2009-2014,Mahindra,2014,90000,Diesel,530000
2339,Mahindra Scorpio 2009-2014,Mahindra,2014,50000,Diesel,530000
2340,Mahindra Scorpio 2009-2014,Mahindra,2013,165500,Diesel,530000
2341,Mahindra Scorpio 2009-2014,Mahindra,2009,120000,Diesel,530000
2342,Mahindra Scorpio 2009-2014,Mahindra,2014,145241,Diesel,530000
2343,Mahindra Scorpio 2009-2014,Mahindra,2013,173000,Diesel,530000
2344,Mahindra Scorpio 2009-2014,Mahindra,2014,126000,Diesel,530000
2345,Mahindra Scorpio 2009-2014,Mahindra,2014,120000,Diesel,530000
2346,Mahindra Scorpio 2009-2014,Mahindra,2012,215000,Diesel,530000
2347,Mahindra Scorpio EX,Mahindra,2013,195000,Diesel,530000
2348,Mahindra Scorpio EX,Mahindra,2012,100000,Diesel,530000
2349,Mahindra Scorpio EX,Mahindra,2014,110000,Diesel,530000
2350,Mahindra Scorpio EX,Mahindra,2014,50000,Diesel,530000
2351,Mahindra Scorpio EX,Mahindra,2011,120000,Diesel,530000
2352,Mahindra Scorpio EX,Mahindra,2013,70000,Diesel,530000
2353,Mahindra Scorpio EX,Mahindra,2014,60000,Diesel,530000
2354,Mahindra Scorpio Gateway,Mahindra,2013,120000,Diesel,530000
2355,Mahindra Scorpio Getaway,Mahindra,2016,120000,Diesel,530000
2356,Mahindra Scorpio Intelli,Mahindra,2016,30000,Diesel,530000
2357,Mahindra Scorpio Intelli,Mahindra,2017,90000,Diesel,530000
2358,Mahindra Scorpio Intelli,Mahindra,2017,45000,Diesel,530000
2359,Mahindra Scorpio Intelli,Mahindra,2017,46000,Diesel,530000
2360,Mahindra Scorpio Intelli,Mahindra,2017,80000,Diesel,530000
2361,Mahindra Scorpio LX,Mahindra,2011,122358,Diesel,530000
2362,Mahindra Scorpio LX,Mahindra,2013,120000,Diesel,530000
2363,Mahindra Scorpio LX,Mahindra,2013,110000,Diesel,530000
2364,Mahindra Scorpio LX,Mahindra,2013,115717,Diesel,530000
2365,Mahindra Scorpio LX,Mahindra,2014,110000,Diesel,530000
2366,Mahindra Scorpio LX,Mahindra,2012,370000,Diesel,530000
2367,Mahindra Scorpio LX,Mahindra,2012,120000,Diesel,530000
2368,Mahindra Scorpio LX,Mahindra,2012,148000,Diesel,530000
2369,Mahindra Scorpio LX,Mahindra,2011,80000,Diesel,528000
